data;label
"orang Ini, yang berkulit putih yang sedang bersandar. Orang itu berkata kepada Beliau; Wahai putra Abdul Muththalib Nabi menjawab: Ya, aku sudah menjawabmu. Maka orang itu berkata kepada Nabi : Aku bertanya kepadamu persoalan yang mungkin berat buatmu namun janganlah kamu merasakan sesuatu terhadapku. Maka Nabi menjawab: Tanyalah apa yang menjadi persoalanmu. Orang itu berkata: Aku bertanya kepadamu demi Rabbmu dan Rabb orang-orang sebelummu. Apakah Allah yang mengutusmu kepada manusia seluruhnya? Nabi menjawab: Demi Allah, ya benar! Kata orang itu: Aku bersumpah kepadamu atas nama Allah, apakah Allah yang memerintahkanmu supaya kami shalat lima (waktu) dalam sehari semalam? Nabi menjawab: Demi Allah, ya benar! Kata orang itu: Aku bersumpah kepadamu atas nama Allah, apakah Allah yang memerintahkanmu supaya kami puasa di bulan ini dalam satu tahun? Nabi menjawab: Demi Allah, ya benar! Kata orang itu: Aku bersumpah kepadamu atas nama Allah, apakah Allah yang memerintahkanmu supaya mengambil sedekah dari orang-orang kaya di antara kami lalu membagikannya kepada orang-orang fakir diantara kami? Nabi menjawab: Demi Allah, ya benar! Kata orang itu: Aku beriman dengan apa yang engkau bawa dan aku adalah utusan kaumku, aku Dlamam bin Tsa'labah saudara dari Bani Sa'd bin Bakr. Begitulah (kisah tadi) sebagaimana yang diriwayatkan oleh Musa bin Isma'il dan Ali bin Abdul Hamid dari Sulaiman bin Al Mughirah dari Tsabit dari Anas dari Nabi";0
"mengutus seseorang dengan membawa surat dan memerintahkan kepadanya untuk memberikan surat tersebut kepada Pemimpin Bahrain. Lalu Pemimpin Bahrain itu memberikannya kepada Kisra. Tatkala dibaca, surat itu dirobeknya. Aku mengira kemudian Ibnu Musayyab berkata; lalu Rasulullah berdoa agar mereka (kekuasaannya) dirobek-robek sehancur-hancurnya.";0
"membuat stempel yang terbuat dari perak yang bertanda; Muhammad Rasulullah. Seakan-akan aku melihat warna putih pada tangan Beliau . Lalu aku bertanya kepada Qotadah: Siapa yang membuat tanda Muhammad Rasulullah? Jawabnya: Anas.";0
Maukah kalian aku beritahu tentang ketiga orang tadi? Adapun seorang diantara mereka, dia meminta perlindungan kepada Allah, maka Allah lindungi dia. Yang kedua, dia malu kepada Allah, maka Allah pun malu kepadanya. Sedangkan yang ketiga berpaling dari Allah maka Allah pun berpaling darinya.;0
darah kalian, harta kalian dan kehormatan kalian sesama kalian haram (suci) sebagaimana sucinya hari kalian ini, bulan kalian ini dan tanah kalian ini. (Maka) hendaklah yang hadir menyampaikan kepada yang tidak hadir, karena orang yang hadir semoga dapat menyampaikan kepada orang yang lebih paham darinya.;0
memperingatkan kami dengan suatu pelajaran tentang hari-hari yang sulit yang akan kami hadapi.;0
permudahlah dan jangan persulit, berilah kabar gembira dan jangan membuat orang lari.;0
aku ingin memberi pelajaran kepada kalian sebagaimana Nabi memberi pelajaran kepada kami karena khawatir kebosanan akan menimpa kami.;0
Barangsiapa yang Allah kehendaki menjadi baik maka Allah faqihkan dia terhadap agama. Aku hanyalah yang membagi-bagikan sedang Allah yang memberi. Dan senantiasa ummat ini akan tegak diatas perintah Allah, mereka tidak akan celaka karena adanya orang-orang yang menyelisihi mereka hingga datang keputusan Allah.;0
Sesungguhnya diantara pohon ada suatu pohon yang merupakan perumpamaan bagi seorang muslim. Aku ingin mengatakan bahwa itu adalah pohon kurma namun karena aku yang termuda maka aku diam. Maka kemudian Nabi bersabda: Itu adalah pohon kurma.;0
"Tidak boleh mendengki kecuali terhadap dua hal; (terhadap) seorang yang Allah berikan harta lalu dia pergunakan harta tersebut di jalan kebenaran dan seseorang yang Allah berikan hikmah lalu dia mengamalkan dan mengajarkannya kepada orang lain.";0
"Ketika Musa di tengah pembesar Bani Israil, datang seseorang yang bertanya: apakah kamu mengetahui ada orang yang lebih pandai darimu? Berkata Musa 'Alaihis salam: Tidak. Maka Allah Ta'ala mewahyukan kepada Musa 'Alaihis salam: Ada, yaitu hamba Kami bernama Hidlir. Maka Musa 'Alaihis Salam meminta jalan untuk bertemu dengannya. Allah menjadikan ikan bagi Musa sebagai tanda dan dikatakan kepadanya; jika kamu kehilangan ikan tersebut kembalilah, nanti kamu akan berjumpa dengannya. Maka Musa 'Alaihis Salam mengikuti jejak ikan di lautan. Berkatalah murid Musa 'Alaihis salam: Tahukah kamu tatkala kita mencari tempat berlindung di batu tadi? Sesungguhnya aku lupa (menceritakan tentang) ikan itu dan tidaklah yang melupakan aku untuk menceritakannya kecuali setan. Maka Musa 'Alaihis Salam berkata:.Itulah (tempat) yang kita cari. Lalu keduanya kembali, mengikuti jejak mereka semula. Maka akhirnya keduanya bertemu dengan Hidlir 'Alaihis salam. Begitulah kisah keduanya sebagaimana Allah ceritakan dalam Kitab-Nya.";0
Ya Allah, ajarkanlah dia Kitab.;0
Rasulullah sedang shalat di Mina dengan tidak menghadap dinding. Maka aku lewat di depan sebagian shaf kemudian aku melepas keledai betina itu supaya mencari makan sesukanya. Lalu aku masuk kembali di tengah shaf dan tidak ada orang yang menyalahkanku.;0
Aku mengingat dari Nabi, saat Beliau melumuri air ludah Beliau di wajahku, saat itu aku baru berumur lima tahun.;0
"Ketika Musa di tengah pembesar Bani Israil, datang seseorang yang bertanya: apakah kamu mengetahui ada orang yang lebih pandai darimu? Berkata Musa 'Alaihis salam: Tidak. Maka Allah Ta'ala mewahyukan kepada Musa 'Alaihis salam: Ada, yaitu hamba Kami bernama Hidlir. Maka Musa 'Alaihis Salam meminta jalan untuk bertemu dengannya. Allah menjadikan ikan bagi Musa sebagai tanda dan dikatakan kepadanya; jika kamu kehilangan ikan tersebut kembalilah, nanti kamu akan berjumpa dengannya. Maka Musa 'Alaihis Salam mengikuti jejak ikan di lautan. Berkatalah murid Musa 'Alaihis salam: Tahukah kamu tatkala kita mencari tempat berlindung di batu tadi? Sesungguhnya aku lupa (menceritakan tentang) ikan itu dan tidaklah yang melupakan aku untuk menceritakannya kecuali setan. Maka Musa 'Alaihis Salam berkata:.Itulah (tempat) yang kita cari. Lalu keduanya kembali, mengikuti jejak mereka semula. Maka akhirnya keduanya bertemu dengan Hidlir 'Alaihis salam. Begitulah kisah keduanya sebagaimana Allah ceritakan dalam Kitab-Nya.";0
"Perumpamaan petunjuk dan ilmu yang Allah mengutusku dengan membawanya adalah seperti hujan yang lebat yang turun mengenai tanah. Diantara tanah itu ada jenis yang dapat menyerap air sehingga dapat menumbuhkan tumbuh-tumbuhan dan rerumputan yang banyak. Dan di antaranya ada tanah yang keras lalu menahan air (tergenang) sehingga dapat diminum oleh manusia, memberi minum hewan ternak dan untuk menyiram tanaman. Dan yang lain ada permukaan tanah yang berbentuk lembah yang tidak dapat menahan air dan juga tidak dapat menumbuhkan tanaman. perumpamaan itu adalah seperti orang yang faham agama Allah dan dapat memanfa'atkan apa yang aku diutus dengannya, dia mempelajarinya dan mengajarkannya, dan juga perumpamaan orang yang tidak dapat mengangkat derajat dan tidak menerima hidayah Allah dengan apa yang aku diutus dengannya. Berkata Abu Abdullah; Ishaq berkata: Dan diantara jenis tanah itu ada yang berbentuk lembah yang dapat menampung air hingga penuh dan diantaranya ada padang sahara yang datar.";0
diantara tanda-tanda kiamat adalah diangkatnya ilmu dan merebaknya kebodohan dan diminumnya khamer serta praktek perzinahan secara terang-terangan.;0
diantara tanda-tanda kiamat adalah sedikitnya ilmu dan merebaknya kebodohan, perzinahan secara terang-terangan, jumlah perempuan yang lebih banyak dan sedikitnya laki-laki, sampai-sampai (perbandingannya) lima puluh perempuan sama dengan hanya satu orang laki-laki.;0
Ketika aku tidur, aku bermimpi diberi segelas susu lalu aku meminumnya hingga aku melihat pemandangan yang bagus keluar dari kuku-kukuku, kemudian aku berikan sisanya kepada sahabat muliaku Umar bin Al Khaththab. Orang-orang bertanya: Apa ta'wilnya wahai Rasulullah? Beliau menjawab: Ilmu.;0
Sembelihlah, tidak apa-apa Kemudian datang orang lain dan berkata: Aku tidak menyadari, ternyata ketika berkurban aku belum melempar (jumrah) . Nabi bersabda: lemparlah dan tidak apa-apa. Dan tidaklah Nabi ditanya tentang sesuatu perkara sebelum dan sesudahnya kecuali beliau menjawab: Lakukanlah dan tidak apa-apa.;0
tidak apa-apa.Dan aku mencukur sebelum menyembelih. Beliau memberi isyarat dengan tangannya yang maksudnya tidak apa-apa.;0
Ilmu akan diangkat dan akan tersebar kebodohan dan fitnah merajalela serta banyak timbul kekacauan. Ditanyakan kepada Beliau : Wahai Rasulullah, apa yang dimaksud dengan kekacauan? Maka Rasul menjawab: Begini. Nabi memberi isyarat dengan tangannya lalu memiringkannya. Seakan yang dimaksudnya adalah pembunuhan.;0
"diwahyukan kepadaku: bahwa kalian akan terkena fitnah dalam kubur kalian seperti -atau hampir berupa- fitnah -yang aku sendiri tidak tahu apa yang diucapkan Asma' diantaranya adalah fitnah Al Masihud dajjal-; akan ditanyakan kepada seseorang (didalam kuburnya); Apa yang kamu ketahui tentang laki-laki ini? Adapun orang beriman atau orang yang yakin, -Asma' kurang pasti mana yang dimaksud diantara keduanya- akan menjawab: 'Dia adalah Muhammad Rasulullah telah datang kepada kami membawa penjelasan dan petunjuk. Maka kami sambut dan kami ikuti. Dia adalah Muhammad, ' diucapkannya tiga kali. Maka kepada orang itu dikatakan: 'Tidurlah dengan tenang, sungguh kami telah mengetahui bahwa kamu adalah orang yang yakin'. Adapun orang Munafiq atau orang yang ragu, -Asma' kurang pasti mana yang dimaksud diantara keduanya-, akan menjawab; aku tidak tahu siapa dia, aku mendengar manusia membicarakan sesuatu maka akupun mengatakannya.";0
"memerintahkan mereka dengan empat hal dan melarang dari empat hal, memerintahkan mereka untuk beriman kepada Allah satu-satunya, beliau berkata: Tahukah kalian apa arti beriman kepada Allah satu-satunya? Mereka menjawab: Allah dan Rasul-Nya yang lebih mengetahui. Nabi menjelaskan: Persaksian tidak ada ilah yang berhak disembah kecuali Allah dan bahwa Muhammad adalah utusan Allah, menegakkan shalat, menunaikan zakat, berpuasa di bulan Ramadlan dan kalian mengeluarkan seperlima dari harta rampasan perang. Dan Nabi melarang mereka dari empat perkara, yaitu dari meminum dari dari al hantam, ad Dubbaa` dan al Muzaffaat. Syu'bah menerangkan; terkadang beliau menyebutkan an naqir dan terkadang muqoyyir (bukan naqir). Kemudian Nabi bersabda: jagalah semuanya dan beritahukanlah kepada orang-orang di kampung kalian.";0
harus bagaimana lagi, sedangkan dia sudah mengatakannya. Maka 'Uqbah menceraikannya dan menikah dengan wanita yang lain.;0
Wahai manusia, kalian membuat orang lari menjauh. Maka barangsiapa shalat mengimami orang-orang ringankanlah. Karena diantara mereka ada orang sakit, orang lemah dan orang yang punya keperluan.;0
"Kenalilah tali pengikatnya, atau Beliau berkata; kantong dan tutupnya, kemudian umumkan selama satu tahun, setelah itu pergunakanlah. Jika datang pemiliknya maka berikanlah kepadanya. Orang itu bertanya: Bagaimana dengan orang yang menemukan unta? Maka Nabi marah hingga nampak merah mukanya, lalu berkata: apa urusanmu dengan unta itu, sedang dia selalu membawa air di perutnya, bersepatu sehingga dapat hilir mudik mencari minum dan makan rerumputan, maka biarkanlah dia hingga pemiliknya datang mengambilnya. Orang itu bertanya lagi tentang menemukan kambing, maka Beliau menjawab: Itu untuk kamu atau saudaramu atau serigala.";0
Bertanyalah kepadaku sesuka kalian. Maka seseorang bertanya: Siapakah bapakku? Beliau menjawab: Bapakmu adalah Hudzafah. Yang lain bertanya: Siapakah bapakku wahai Rasulullah ?: Bapakmu Salim, sahaya Syaibah Ketika Umar melihat apa yang ada pada wajah Beliau, dia berkata: Wahai Rasulullah, kami bertaubat kepada Allah 'azza wajalla.;0
menjawab: Bapakmu Hudzaafah. Ketika semakin banyak pertanyaan, Nabi bersabda: Bertanyalah kalian kepadaku? Maka Umar turun berlutut seraya berkata: Kami ridla Allah sebagai Rabb kami, Islam sebagai agama kami dan Muhammad Shallallahu 'alaihi wa salam sebagai Nabi Kami. Maka Abdullah bin Hudzafah terdiam.;0
apabila memberi salam, diucapkannya tiga kali dan bila berbicara dengan satu kalimat diulangnya tiga kali.;0
bila berbicara diulangnya tiga kali hingga dapat dipahami dan bila mendatangi kaum, Beliau memberi salam tiga kali.;0
celakalah bagi tumit-tumit yang tidak basah akan masuk neraka. Diserukannya hingga dua atau tiga kali.;0
"Ada tiga orang yang akan mendapat pahala dua kali; seseorang dari Ahlul Kitab yang beriman kepada Nabinya dan beriman kepada Muhammad , dan seorang hamba sahaya yang menunaikan hak Allah dan hak tuannya. Dan seseorang yang memiliki hamba sahaya wanita lalu dia memperlakukannya dengan baik, mendidiknya dengan baik, dan mengajarkan kepadanya dengan sebaik-baik pengajaran, kemudian membebaskannya dan menikahinya, maka baginya dua pahala. Berkata 'Amir: Aku berikan permasalahan ini kepadamu tanpa imbalan, dan sungguh telah ditempuh untuk memperolehnya dengan menuju Madinah.";0
"keluar bersama Bilal, -dan dia mengira bahwa dia tidak mendengar, - maka Nabi memberi pelajaran kepada para wanita dan memerintahkan untuk bersedekah, maka seorang wanita memberikan anting dan cincin emasnya, dan Bilal memasukkannya ke saku bajunya. Berkata Abu Abdullah; dan Isma'il berkata; dari Ayyub dari 'Atho', dan dia berkata; dari Ibnu 'Abbas bahwa ia bersaksi terhadap Rasulullah";0
Orang yang paling berbahagia dengan syafa'atku pada hari kiamat adalah orang yang mengucapkan Laa ilaaha illallah dengan ikhlas dari hatinya atau jiwanya.;0
Allah tidaklah mencabut ilmu sekaligus mencabutnya dari hamba, akan tetapi Allah mencabut ilmu dengan cara mewafatkan para ulama hingga bila sudah tidak tersisa ulama maka manusia akan mengangkat pemimpin dari kalangan orang-orang bodoh, ketika mereka ditanya mereka berfatwa tanpa ilmu, mereka sesat dan menyesatkan. Berkata Al Firabri Telah menceritakan kepada kami 'Abbas berkata, Telah menceritakan kepada kami Qutaibah Telah menceritakan kepada kami Jarir dari Hisyam seperti ini juga.;0
"Tidak seorangpun dari kalian yang didahului oleh tiga orang dari anaknya kecuali akan menjadi tabir bagi dirinya dari neraka. Berkata seseorang: bagaimana kalau dua orang? Nabi menjawab: Juga dua. Telah menceritakan kepada kami Muhammad bin Basysyar berkata, Telah menceritakan kepada kami Ghundar berkata, Telah menceritakan kepada kami Syu'bah dari Abdurrahman Al Ashbahani dari Dzakwan dari Abu Sa'id Al Khudri dari Nabi . Dan dengan sanad seperti ini dari Abdurrahman Al Ashbahani berkata; aku mendengar Abu Hazm dari Abu Hurairah berkata: Tiga orang yang belum baligh.";0
Siapa yang dihisab berarti dia disiksa Aisyah berkata: maka aku bertanya kepada Nabi: Bukankah Allah Ta'ala berfirman: Kelak dia akan dihisab dengan hisab yang ringan Aisyah berkata: Maka Nabi bersabda: Sesungguhnya yang dimaksud itu adalah pemaparan (amalan). Akan tetapi barangsiapa yang didebat hisabnya pasti celaka.;0
Sesungguhnya Makkah, Allah telah mensucikannya dan orang-orang (Musyrikin Makkah) tidak mensucikannya. Maka tidak halal bagi setiap orang yang beriman kepada Allah dan Hari Akhir menumpahkan darah di dalamnya, dan tidak boleh mencabut pepohonan di dalamnya. Jika seseorang minta keringanan karena peperangan yang pernah dilakukan oleh Rasulullah di dalamnya maka katakanlah 'sesungguhnya Allah Ta'ala telah mengidzinkan Rasul-Nya dan tidak mengidzinkan kepada kalian.' Sesungguhnya Allah Ta'ala telah mengidzinkanku pada satu saat pada siang hari kemudian dikembalikan kesuciannya hari ini sebagaimana disucikannya sebelumnya. Maka hendaklah yang hadir menyampaikan kepada yang tidak hadir. Maka dikatakan kepada Abu Syuraij, Apa yang dikatakan 'Amru? Dia berkata, Aku lebih mengetahui daripadamu wahai Abu Syuraij: Beliau tidak akan melindungi orang yang bermaksiat, orang yang menumpahkan darah dan orang yang mencuri.;0
"Sesungguhnya darah kalian, harta kalian, Muhammad berkata; menurutku beliau mengatakan, dan kehormatan kalian adalah haram atas kalian sebagaimana haramnya hari kalian ini di bulan kalian ini. Hendaklah yang hadir menyampaikan kepada yang tidak hadir. Dan Muhammad berkata, Benarlah Rasulullah seperti apa yang disabdakannya, 'Bukankah aku telah menyampaikannya? ' beliau ulangi hingga dua kali.";0
Janganlah kalian berdusta terhadapku (atas namaku), karena barangsiapa berduasta terhadapku dia akan masuk neraka.;0
Barangsiapa berdusta terhadapku maka hendaklah ia persiapkan tempat duduknya di neraka.;0
Barangsiapa sengaja berdusta terhadapku (atas namaku), maka hendaklah ia persiapkan tempat duduknya di neraka.;0
Barangsiapa berkata tentangku yang tidak pernah aku katakan, maka hendaklah ia persiapkan tempat duduknya di neraka.;0
Berikanlah nama dengan namaku dan jangan dengan julukanku. Karena barangsiapa melihatku dalam mimpinya sungguh dia benar-benar telah melihatku, karena setan tidak sanggup menyerupai bentukku. Dan barangsiapa berdusta terhadapku, maka hendaklah ia persiapkan tempat duduknya dalam neraka.;0
Tidak, kecuali Kitabullah atau pemahaman yang diberikan kepada seorang Muslim, atau apa yang ada pada lembaran ini. Aku katakan, Apa yang ada dalam lembaran ini? Dia menjawab, Tebusan, membebaskan tawanan, dan jangan sampai seorang Muslim dibunuh demi membela seorang kafir.;0
"Sesungguhnya Allah telah membebaskan Makkah dari pembunuhan, atau pasukan gajah. Abu Ubaidullah berkata, Demikian Abu Nu'aim menyebutkannya, mereka ragu antara 'pembunuhan' dan 'gajah'. Sedangkan yang lian berkata, Gajah. Lalu Allah memenangkan Rasulullah dan kaum Mukminin atas mereka. Beliau bersabda: Ketahuilah tanah Makkah tidaklah halal bagi seorangpun baik sebelumku atau sesudahku, ketahuilah bahwa sesungguhnya ia pernah menjadi halal buatku sesaat di suatu hari. Ketahuilah, dan pada saat ini ia telah menjadi haram; durinya tidak boleh dipotong, pohonnya tidak boleh ditebang, barang temuannya tidak boleh diambil kecuali untuk diumumkan dan dicari pemiliknya. Maka barangsiapa dibunuh, dia akan mendapatkan satu dari dua kebaikan; meminta tebusan atau meminta balasan dari keluarga korban. Lalu datang seorang penduduk Yaman dan berkata, Wahai Rasulullah, tuliskanlah buatku? beliau lalu bersabda: Tuliskanlah untuk Abu fulan. Seorang laki-laki Quraisy lalu berkata, Kecuali pohon Idzhir wahai Rasulullah, karena pohon itu kami gunakan di rumah kami dan di kuburan kami. Maka Nabi bersabda: Kecuali pohon Idzhir, kecuali pohon Idzhir. Lalu dikatakan kepada Abu Abdullah, Apa yang dituliskan untuknya? Ia menjawab, Khutbah tadi.";0
